subject_22, Epoch 4, Test Accuracy: 69.17%
subject_22, Epoch 5, Test Accuracy: 67.50%
subject_22, Epoch 6, Test Accuracy: 70.00%
subject_22, Epoch 7, Test Accuracy: 67.50%
subject_22, Epoch 8, Test Accuracy: 73.33%
subject_22, Epoch 9, Test Accuracy: 71.67%
subject_22, Epoch 10, Test Accuracy: 70.00%
subject_22, Epoch 11, Test Accuracy: 71.67%
subject_22, Epoch 12, Test Accuracy: 71.67%
subject_22, Epoch 13, Test Accuracy: 71.67%
subject_22, Epoch 14, Test Accuracy: 72.50%
subject_22, Epoch 15, Test Accuracy: 70.83%
subject_23, Epoch 1, Test Accuracy: 28.33%
subject_23, Epoch 2, Test Accuracy: 40.83%
subject_23, Epoch 3, Test Accuracy: 42.50%
subject_23, Epoch 4, Test Accuracy: 46.67%
subject_23, Epoch 5, Test Accuracy: 43.33%
subject_23, Epoch 6, Test Accuracy: 42.50%
subject_23, Epoch 7, Test Accuracy: 33.33%
subject_23, Epoch 8, Test Accuracy: 51.67%
subject_23, Epoch 9, Test Accuracy: 43.33%
subject_23, Epoch 10, Test Accuracy: 48.33%
subject_23, Epoch 1, Test Accuracy: 50.83%
subject_23, Epoch 2, Test Accuracy: 59.17%
subject_23, Epoch 3, Test Accuracy: 53.33%
subject_23, Epoch 4, Test Accuracy: 61.67%
subject_23, Epoch 5, Test Accuracy: 63.33%
subject_23, Epoch 6, Test Accuracy: 65.00%
subject_23, Epoch 7, Test Accuracy: 65.00%
subject_23, Epoch 8, Test Accuracy: 66.67%
subject_23, Epoch 9, Test Accuracy: 65.83%
subject_23, Epoch 10, Test Accuracy: 65.00%
subject_23, Epoch 11, Test Accuracy: 65.00%
subject_23, Epoch 12, Test Accuracy: 65.83%
subject_23, Epoch 13, Test Accuracy: 65.83%
subject_23, Epoch 14, Test Accuracy: 65.83%
subject_23, Epoch 15, Test Accuracy: 65.83%
subject_24, Epoch 1, Test Accuracy: 32.50%
subject_24, Epoch 2, Test Accuracy: 39.17%
subject_24, Epoch 3, Test Accuracy: 46.67%
subject_24, Epoch 4, Test Accuracy: 44.17%
subject_24, Epoch 5, Test Accuracy: 44.17%
subject_24, Epoch 6, Test Accuracy: 49.17%
subject_24, Epoch 7, Test Accuracy: 46.67%
subject_24, Epoch 8, Test Accuracy: 52.50%
subject_24, Epoch 9, Test Accuracy: 46.67%
subject_24, Epoch 10, Test Accuracy: 48.33%
subject_24, Epoch 1, Test Accuracy: 50.83%
subject_24, Epoch 2, Test Accuracy: 56.67%
subject_24, Epoch 3, Test Accuracy: 63.33%
subject_24, Epoch 4, Test Accuracy: 62.50%
subject_24, Epoch 5, Test Accuracy: 65.83%
subject_24, Epoch 6, Test Accuracy: 60.83%
subject_24, Epoch 7, Test Accuracy: 65.83%
subject_24, Epoch 8, Test Accuracy: 65.83%
subject_24, Epoch 9, Test Accuracy: 65.00%
subject_24, Epoch 10, Test Accuracy: 64.17%
subject_24, Epoch 11, Test Accuracy: 64.17%
subject_24, Epoch 12, Test Accuracy: 62.50%
subject_24, Epoch 13, Test Accuracy: 65.00%
subject_24, Epoch 14, Test Accuracy: 65.00%
subject_24, Epoch 15, Test Accuracy: 63.33%
subject_25, Epoch 1, Test Accuracy: 29.17%
subject_25, Epoch 2, Test Accuracy: 29.17%
subject_25, Epoch 3, Test Accuracy: 40.83%
subject_25, Epoch 4, Test Accuracy: 35.00%
subject_25, Epoch 5, Test Accuracy: 40.83%
subject_25, Epoch 6, Test Accuracy: 41.67%
subject_25, Epoch 7, Test Accuracy: 40.00%
subject_25, Epoch 8, Test Accuracy: 40.00%
subject_25, Epoch 9, Test Accuracy: 35.83%
subject_25, Epoch 10, Test Accuracy: 46.67%
subject_25, Epoch 1, Test Accuracy: 42.50%
subject_25, Epoch 2, Test Accuracy: 47.50%
subject_25, Epoch 3, Test Accuracy: 45.83%
subject_25, Epoch 4, Test Accuracy: 50.00%
subject_25, Epoch 5, Test Accuracy: 42.50%
subject_25, Epoch 6, Test Accuracy: 45.00%
subject_25, Epoch 7, Test Accuracy: 42.50%
subject_25, Epoch 8, Test Accuracy: 43.33%
subject_25, Epoch 9, Test Accuracy: 44.17%
subject_25, Epoch 10, Test Accuracy: 44.17%
subject_25, Epoch 11, Test Accuracy: 44.17%
subject_25, Epoch 12, Test Accuracy: 42.50%
subject_25, Epoch 13, Test Accuracy: 41.67%
subject_25, Epoch 14, Test Accuracy: 42.50%
subject_25, Epoch 15, Test Accuracy: 44.17%
subject_26, Epoch 1, Test Accuracy: 23.33%
subject_26, Epoch 2, Test Accuracy: 24.17%
subject_26, Epoch 3, Test Accuracy: 49.17%
subject_26, Epoch 4, Test Accuracy: 50.00%
subject_26, Epoch 5, Test Accuracy: 43.33%
subject_26, Epoch 6, Test Accuracy: 39.17%
subject_26, Epoch 7, Test Accuracy: 56.67%
subject_26, Epoch 8, Test Accuracy: 57.50%
subject_26, Epoch 9, Test Accuracy: 46.67%
subject_26, Epoch 10, Test Accuracy: 54.17%
subject_26, Epoch 1, Test Accuracy: 55.83%
subject_26, Epoch 2, Test Accuracy: 58.33%
subject_26, Epoch 3, Test Accuracy: 59.17%
subject_26, Epoch 4, Test Accuracy: 56.67%
subject_26, Epoch 5, Test Accuracy: 59.17%
subject_26, Epoch 6, Test Accuracy: 58.33%
subject_26, Epoch 7, Test Accuracy: 60.83%
subject_26, Epoch 8, Test Accuracy: 60.83%
subject_26, Epoch 9, Test Accuracy: 57.50%
subject_26, Epoch 10, Test Accuracy: 58.33%
subject_26, Epoch 11, Test Accuracy: 57.50%
subject_26, Epoch 12, Test Accuracy: 57.50%
subject_26, Epoch 13, Test Accuracy: 57.50%
subject_26, Epoch 14, Test Accuracy: 59.17%
subject_26, Epoch 15, Test Accuracy: 57.50%
subject_27, Epoch 1, Test Accuracy: 32.50%
subject_27, Epoch 2, Test Accuracy: 35.83%
subject_27, Epoch 3, Test Accuracy: 34.17%
subject_27, Epoch 4, Test Accuracy: 39.17%
subject_27, Epoch 5, Test Accuracy: 43.33%
subject_27, Epoch 6, Test Accuracy: 45.00%
subject_27, Epoch 7, Test Accuracy: 46.67%
subject_27, Epoch 8, Test Accuracy: 39.17%
subject_27, Epoch 9, Test Accuracy: 46.67%
subject_27, Epoch 10, Test Accuracy: 45.00%
subject_27, Epoch 1, Test Accuracy: 51.67%
subject_27, Epoch 2, Test Accuracy: 49.17%
subject_27, Epoch 3, Test Accuracy: 52.50%
subject_27, Epoch 4, Test Accuracy: 50.83%
subject_27, Epoch 5, Test Accuracy: 52.50%
subject_27, Epoch 6, Test Accuracy: 50.00%
subject_27, Epoch 7, Test Accuracy: 49.17%
subject_27, Epoch 8, Test Accuracy: 50.00%
subject_27, Epoch 9, Test Accuracy: 50.00%
subject_27, Epoch 10, Test Accuracy: 50.83%
subject_27, Epoch 11, Test Accuracy: 50.00%
subject_27, Epoch 12, Test Accuracy: 50.00%
subject_27, Epoch 13, Test Accuracy: 50.83%
subject_27, Epoch 14, Test Accuracy: 51.67%
subject_27, Epoch 15, Test Accuracy: 50.83%
subject_28, Epoch 1, Test Accuracy: 30.00%
subject_28, Epoch 2, Test Accuracy: 41.67%
subject_28, Epoch 3, Test Accuracy: 45.00%
subject_28, Epoch 4, Test Accuracy: 49.17%
subject_28, Epoch 5, Test Accuracy: 50.00%
subject_28, Epoch 6, Test Accuracy: 49.17%
subject_28, Epoch 7, Test Accuracy: 51.67%
subject_28, Epoch 8, Test Accuracy: 51.67%
subject_28, Epoch 9, Test Accuracy: 56.67%
subject_28, Epoch 10, Test Accuracy: 52.50%
subject_28, Epoch 1, Test Accuracy: 56.67%
subject_28, Epoch 2, Test Accuracy: 52.50%
subject_28, Epoch 3, Test Accuracy: 57.50%
subject_28, Epoch 4, Test Accuracy: 56.67%
subject_28, Epoch 5, Test Accuracy: 56.67%
subject_28, Epoch 6, Test Accuracy: 58.33%
subject_28, Epoch 7, Test Accuracy: 57.50%
subject_28, Epoch 8, Test Accuracy: 56.67%
subject_28, Epoch 9, Test Accuracy: 58.33%
subject_28, Epoch 10, Test Accuracy: 60.00%
subject_28, Epoch 11, Test Accuracy: 59.17%
subject_28, Epoch 12, Test Accuracy: 57.50%
subject_28, Epoch 13, Test Accuracy: 57.50%
subject_28, Epoch 14, Test Accuracy: 57.50%
subject_28, Epoch 15, Test Accuracy: 58.33%
subject_29, Epoch 1, Test Accuracy: 20.83%
subject_29, Epoch 2, Test Accuracy: 21.67%
subject_29, Epoch 3, Test Accuracy: 38.33%
subject_29, Epoch 4, Test Accuracy: 34.17%
subject_29, Epoch 5, Test Accuracy: 37.50%
subject_29, Epoch 6, Test Accuracy: 38.33%
subject_29, Epoch 7, Test Accuracy: 40.00%
subject_29, Epoch 8, Test Accuracy: 35.83%
subject_29, Epoch 9, Test Accuracy: 40.00%
subject_29, Epoch 10, Test Accuracy: 40.83%
subject_29, Epoch 1, Test Accuracy: 39.17%
subject_29, Epoch 2, Test Accuracy: 44.17%
subject_29, Epoch 3, Test Accuracy: 43.33%
subject_29, Epoch 4, Test Accuracy: 44.17%
subject_29, Epoch 5, Test Accuracy: 42.50%
subject_29, Epoch 6, Test Accuracy: 45.83%
subject_29, Epoch 7, Test Accuracy: 42.50%
subject_29, Epoch 8, Test Accuracy: 42.50%
subject_29, Epoch 9, Test Accuracy: 43.33%
subject_29, Epoch 10, Test Accuracy: 42.50%
subject_29, Epoch 11, Test Accuracy: 43.33%
subject_29, Epoch 12, Test Accuracy: 44.17%
subject_29, Epoch 13, Test Accuracy: 44.17%
subject_29, Epoch 14, Test Accuracy: 43.33%
subject_29, Epoch 15, Test Accuracy: 44.17%
subject_30, Epoch 1, Test Accuracy: 38.33%
subject_30, Epoch 2, Test Accuracy: 39.17%
subject_30, Epoch 3, Test Accuracy: 51.67%
subject_30, Epoch 4, Test Accuracy: 50.00%
subject_30, Epoch 5, Test Accuracy: 47.50%
subject_30, Epoch 6, Test Accuracy: 48.33%
subject_30, Epoch 7, Test Accuracy: 55.83%
subject_30, Epoch 8, Test Accuracy: 46.67%
subject_30, Epoch 9, Test Accuracy: 52.50%
subject_30, Epoch 10, Test Accuracy: 56.67%
subject_30, Epoch 1, Test Accuracy: 56.67%
subject_30, Epoch 2, Test Accuracy: 56.67%
subject_30, Epoch 3, Test Accuracy: 59.17%
subject_30, Epoch 4, Test Accuracy: 54.17%
subject_30, Epoch 5, Test Accuracy: 59.17%
subject_30, Epoch 6, Test Accuracy: 57.50%
subject_30, Epoch 7, Test Accuracy: 55.00%
subject_30, Epoch 8, Test Accuracy: 55.00%
subject_30, Epoch 9, Test Accuracy: 55.83%
subject_30, Epoch 10, Test Accuracy: 56.67%
subject_30, Epoch 11, Test Accuracy: 55.83%
subject_30, Epoch 12, Test Accuracy: 56.67%
subject_30, Epoch 13, Test Accuracy: 56.67%
subject_30, Epoch 14, Test Accuracy: 55.83%
subject_30, Epoch 15, Test Accuracy: 56.67%
subject_31, Epoch 1, Test Accuracy: 35.83%
subject_31, Epoch 2, Test Accuracy: 46.67%
subject_31, Epoch 3, Test Accuracy: 50.83%
subject_31, Epoch 4, Test Accuracy: 49.17%
subject_31, Epoch 5, Test Accuracy: 48.33%
subject_31, Epoch 6, Test Accuracy: 48.33%
subject_31, Epoch 7, Test Accuracy: 51.67%
subject_31, Epoch 8, Test Accuracy: 50.00%
subject_31, Epoch 9, Test Accuracy: 51.67%
subject_31, Epoch 10, Test Accuracy: 52.50%
subject_31, Epoch 1, Test Accuracy: 53.33%
subject_31, Epoch 2, Test Accuracy: 67.50%
subject_31, Epoch 3, Test Accuracy: 65.00%
subject_31, Epoch 4, Test Accuracy: 66.67%
subject_31, Epoch 5, Test Accuracy: 65.83%
subject_31, Epoch 6, Test Accuracy: 66.67%
subject_31, Epoch 7, Test Accuracy: 67.50%
subject_31, Epoch 8, Test Accuracy: 64.17%
subject_31, Epoch 9, Test Accuracy: 65.83%
subject_31, Epoch 10, Test Accuracy: 65.83%
subject_31, Epoch 11, Test Accuracy: 66.67%
subject_31, Epoch 12, Test Accuracy: 68.33%
subject_31, Epoch 13, Test Accuracy: 67.50%
subject_31, Epoch 14, Test Accuracy: 69.17%
subject_31, Epoch 15, Test Accuracy: 68.33%
subject_32, Epoch 1, Test Accuracy: 35.00%
subject_32, Epoch 2, Test Accuracy: 45.00%
subject_32, Epoch 3, Test Accuracy: 46.67%
subject_32, Epoch 4, Test Accuracy: 38.33%
subject_32, Epoch 5, Test Accuracy: 51.67%
subject_32, Epoch 6, Test Accuracy: 48.33%
subject_32, Epoch 7, Test Accuracy: 56.67%
subject_32, Epoch 8, Test Accuracy: 56.67%
subject_32, Epoch 9, Test Accuracy: 50.00%
subject_32, Epoch 10, Test Accuracy: 54.17%
subject_32, Epoch 1, Test Accuracy: 47.50%
subject_32, Epoch 2, Test Accuracy: 50.83%
subject_32, Epoch 3, Test Accuracy: 51.67%
subject_32, Epoch 4, Test Accuracy: 45.83%
subject_32, Epoch 5, Test Accuracy: 48.33%
subject_32, Epoch 6, Test Accuracy: 53.33%
subject_32, Epoch 7, Test Accuracy: 52.50%
subject_32, Epoch 8, Test Accuracy: 48.33%
subject_32, Epoch 9, Test Accuracy: 50.83%
subject_32, Epoch 10, Test Accuracy: 50.00%
subject_32, Epoch 11, Test Accuracy: 50.83%
subject_32, Epoch 12, Test Accuracy: 51.67%
subject_32, Epoch 13, Test Accuracy: 50.83%
subject_32, Epoch 14, Test Accuracy: 50.00%
subject_32, Epoch 15, Test Accuracy: 50.00%
subject_33, Epoch 1, Test Accuracy: 34.17%
subject_33, Epoch 2, Test Accuracy: 57.50%
subject_33, Epoch 3, Test Accuracy: 62.50%
subject_33, Epoch 4, Test Accuracy: 60.00%
subject_33, Epoch 5, Test Accuracy: 60.00%
subject_33, Epoch 6, Test Accuracy: 66.67%
subject_33, Epoch 7, Test Accuracy: 64.17%
subject_33, Epoch 8, Test Accuracy: 71.67%
subject_33, Epoch 9, Test Accuracy: 65.00%
subject_33, Epoch 10, Test Accuracy: 67.50%
subject_33, Epoch 1, Test Accuracy: 69.17%
subject_33, Epoch 2, Test Accuracy: 65.83%
subject_33, Epoch 3, Test Accuracy: 65.83%
subject_33, Epoch 4, Test Accuracy: 77.50%
subject_33, Epoch 5, Test Accuracy: 77.50%
subject_33, Epoch 6, Test Accuracy: 80.00%
subject_33, Epoch 7, Test Accuracy: 79.17%
subject_33, Epoch 8, Test Accuracy: 79.17%
subject_33, Epoch 9, Test Accuracy: 79.17%
subject_33, Epoch 10, Test Accuracy: 79.17%
subject_33, Epoch 11, Test Accuracy: 80.00%
subject_33, Epoch 12, Test Accuracy: 80.00%
subject_33, Epoch 13, Test Accuracy: 80.00%
subject_33, Epoch 14, Test Accuracy: 80.00%
subject_33, Epoch 15, Test Accuracy: 80.83%
subject_34, Epoch 1, Test Accuracy: 25.00%
subject_34, Epoch 2, Test Accuracy: 31.67%
subject_34, Epoch 3, Test Accuracy: 35.83%
subject_34, Epoch 4, Test Accuracy: 35.00%
subject_34, Epoch 5, Test Accuracy: 32.50%
subject_34, Epoch 6, Test Accuracy: 38.33%
subject_34, Epoch 7, Test Accuracy: 35.83%
subject_34, Epoch 8, Test Accuracy: 34.17%
subject_34, Epoch 9, Test Accuracy: 39.17%
subject_34, Epoch 10, Test Accuracy: 40.83%
subject_34, Epoch 1, Test Accuracy: 42.50%
subject_34, Epoch 2, Test Accuracy: 41.67%
subject_34, Epoch 3, Test Accuracy: 40.00%
subject_34, Epoch 4, Test Accuracy: 45.00%
subject_34, Epoch 5, Test Accuracy: 41.67%
subject_34, Epoch 6, Test Accuracy: 44.17%
subject_34, Epoch 7, Test Accuracy: 43.33%
subject_34, Epoch 8, Test Accuracy: 45.00%
subject_34, Epoch 9, Test Accuracy: 45.00%
subject_34, Epoch 10, Test Accuracy: 45.83%
subject_34, Epoch 11, Test Accuracy: 45.00%
subject_34, Epoch 12, Test Accuracy: 45.00%
subject_34, Epoch 13, Test Accuracy: 43.33%
subject_34, Epoch 14, Test Accuracy: 43.33%
subject_34, Epoch 15, Test Accuracy: 44.17%
subject_35, Epoch 1, Test Accuracy: 38.33%
subject_35, Epoch 2, Test Accuracy: 34.17%
subject_35, Epoch 3, Test Accuracy: 34.17%
subject_35, Epoch 4, Test Accuracy: 39.17%
subject_35, Epoch 5, Test Accuracy: 29.17%
subject_35, Epoch 6, Test Accuracy: 38.33%
subject_35, Epoch 7, Test Accuracy: 36.67%
subject_35, Epoch 8, Test Accuracy: 29.17%
subject_35, Epoch 9, Test Accuracy: 41.67%
subject_35, Epoch 10, Test Accuracy: 30.00%
subject_35, Epoch 1, Test Accuracy: 45.83%
subject_35, Epoch 2, Test Accuracy: 45.83%
subject_35, Epoch 3, Test Accuracy: 44.17%
subject_35, Epoch 4, Test Accuracy: 48.33%
subject_35, Epoch 5, Test Accuracy: 48.33%
subject_35, Epoch 6, Test Accuracy: 49.17%
subject_35, Epoch 7, Test Accuracy: 49.17%
subject_35, Epoch 8, Test Accuracy: 45.00%
subject_35, Epoch 9, Test Accuracy: 45.83%
subject_35, Epoch 10, Test Accuracy: 47.50%
subject_35, Epoch 11, Test Accuracy: 45.00%
subject_35, Epoch 12, Test Accuracy: 48.33%
subject_35, Epoch 13, Test Accuracy: 50.00%
subject_35, Epoch 14, Test Accuracy: 45.00%
subject_35, Epoch 15, Test Accuracy: 47.50%
subject_36, Epoch 1, Test Accuracy: 35.83%
subject_36, Epoch 2, Test Accuracy: 38.33%
subject_36, Epoch 3, Test Accuracy: 41.67%
subject_36, Epoch 4, Test Accuracy: 42.50%
subject_36, Epoch 5, Test Accuracy: 38.33%
subject_36, Epoch 6, Test Accuracy: 47.50%
subject_36, Epoch 7, Test Accuracy: 47.50%
subject_36, Epoch 8, Test Accuracy: 38.33%
subject_36, Epoch 9, Test Accuracy: 46.67%
subject_36, Epoch 10, Test Accuracy: 50.00%
subject_36, Epoch 1, Test Accuracy: 48.33%
subject_36, Epoch 2, Test Accuracy: 50.83%
subject_36, Epoch 3, Test Accuracy: 60.00%
subject_36, Epoch 4, Test Accuracy: 59.17%
subject_36, Epoch 5, Test Accuracy: 56.67%
subject_36, Epoch 6, Test Accuracy: 59.17%
subject_36, Epoch 7, Test Accuracy: 59.17%
subject_36, Epoch 8, Test Accuracy: 59.17%
subject_36, Epoch 9, Test Accuracy: 60.83%
subject_36, Epoch 10, Test Accuracy: 58.33%
subject_36, Epoch 11, Test Accuracy: 58.33%
subject_36, Epoch 12, Test Accuracy: 57.50%
subject_36, Epoch 13, Test Accuracy: 58.33%
subject_36, Epoch 14, Test Accuracy: 59.17%
subject_36, Epoch 15, Test Accuracy: 58.33%
subject_37, Epoch 1, Test Accuracy: 30.83%
subject_37, Epoch 2, Test Accuracy: 44.17%
subject_37, Epoch 3, Test Accuracy: 44.17%
subject_37, Epoch 4, Test Accuracy: 46.67%
subject_37, Epoch 5, Test Accuracy: 41.67%
subject_37, Epoch 6, Test Accuracy: 43.33%
subject_37, Epoch 7, Test Accuracy: 44.17%
subject_37, Epoch 8, Test Accuracy: 44.17%
subject_37, Epoch 9, Test Accuracy: 42.50%
subject_37, Epoch 10, Test Accuracy: 45.83%
subject_37, Epoch 1, Test Accuracy: 30.83%
subject_37, Epoch 2, Test Accuracy: 37.50%
subject_37, Epoch 3, Test Accuracy: 36.67%
subject_37, Epoch 4, Test Accuracy: 37.50%
subject_37, Epoch 5, Test Accuracy: 35.83%
subject_37, Epoch 6, Test Accuracy: 38.33%
subject_37, Epoch 7, Test Accuracy: 39.17%
subject_37, Epoch 8, Test Accuracy: 38.33%
subject_37, Epoch 9, Test Accuracy: 37.50%
subject_37, Epoch 10, Test Accuracy: 39.17%
subject_37, Epoch 11, Test Accuracy: 38.33%
subject_37, Epoch 12, Test Accuracy: 38.33%
subject_37, Epoch 13, Test Accuracy: 38.33%
subject_37, Epoch 14, Test Accuracy: 38.33%
subject_37, Epoch 15, Test Accuracy: 39.17%
subject_38, Epoch 1, Test Accuracy: 24.17%
subject_38, Epoch 2, Test Accuracy: 25.00%
subject_38, Epoch 3, Test Accuracy: 27.50%
subject_38, Epoch 4, Test Accuracy: 31.67%
subject_38, Epoch 5, Test Accuracy: 32.50%
subject_38, Epoch 6, Test Accuracy: 28.33%
subject_38, Epoch 7, Test Accuracy: 37.50%
subject_38, Epoch 8, Test Accuracy: 35.00%
subject_38, Epoch 9, Test Accuracy: 35.83%
subject_38, Epoch 10, Test Accuracy: 36.67%
subject_38, Epoch 1, Test Accuracy: 35.83%
subject_38, Epoch 2, Test Accuracy: 34.17%
subject_38, Epoch 3, Test Accuracy: 37.50%
subject_38, Epoch 4, Test Accuracy: 40.83%
subject_38, Epoch 5, Test Accuracy: 39.17%
subject_38, Epoch 6, Test Accuracy: 37.50%
subject_38, Epoch 7, Test Accuracy: 38.33%
subject_38, Epoch 8, Test Accuracy: 39.17%
subject_38, Epoch 9, Test Accuracy: 40.00%
subject_38, Epoch 10, Test Accuracy: 40.83%
subject_38, Epoch 11, Test Accuracy: 41.67%
subject_38, Epoch 12, Test Accuracy: 40.00%
subject_38, Epoch 13, Test Accuracy: 42.50%
subject_38, Epoch 14, Test Accuracy: 41.67%
subject_38, Epoch 15, Test Accuracy: 40.83%
subject_39, Epoch 1, Test Accuracy: 50.00%
subject_39, Epoch 2, Test Accuracy: 41.67%
subject_39, Epoch 3, Test Accuracy: 49.17%
subject_39, Epoch 4, Test Accuracy: 50.83%
subject_39, Epoch 5, Test Accuracy: 55.00%
subject_39, Epoch 6, Test Accuracy: 49.17%
subject_39, Epoch 7, Test Accuracy: 55.83%
subject_39, Epoch 8, Test Accuracy: 54.17%
subject_39, Epoch 9, Test Accuracy: 55.83%
subject_39, Epoch 10, Test Accuracy: 56.67%
subject_39, Epoch 1, Test Accuracy: 59.17%
subject_39, Epoch 2, Test Accuracy: 62.50%
subject_39, Epoch 3, Test Accuracy: 65.00%
subject_39, Epoch 4, Test Accuracy: 63.33%
subject_39, Epoch 5, Test Accuracy: 70.00%
subject_39, Epoch 6, Test Accuracy: 66.67%
subject_39, Epoch 7, Test Accuracy: 69.17%
subject_39, Epoch 8, Test Accuracy: 64.17%
subject_39, Epoch 9, Test Accuracy: 65.00%
subject_39, Epoch 10, Test Accuracy: 69.17%
subject_39, Epoch 11, Test Accuracy: 65.00%
subject_39, Epoch 12, Test Accuracy: 67.50%
subject_39, Epoch 13, Test Accuracy: 66.67%
subject_39, Epoch 14, Test Accuracy: 65.00%
subject_39, Epoch 15, Test Accuracy: 66.67%
subject_40, Epoch 1, Test Accuracy: 35.00%
subject_40, Epoch 2, Test Accuracy: 38.33%
subject_40, Epoch 3, Test Accuracy: 30.83%
subject_40, Epoch 4, Test Accuracy: 45.83%
subject_40, Epoch 5, Test Accuracy: 52.50%
subject_40, Epoch 6, Test Accuracy: 39.17%
subject_40, Epoch 7, Test Accuracy: 52.50%
subject_40, Epoch 8, Test Accuracy: 54.17%
subject_40, Epoch 9, Test Accuracy: 42.50%
subject_40, Epoch 10, Test Accuracy: 51.67%
subject_40, Epoch 1, Test Accuracy: 50.00%
subject_40, Epoch 2, Test Accuracy: 51.67%
subject_40, Epoch 3, Test Accuracy: 58.33%
subject_40, Epoch 4, Test Accuracy: 53.33%
subject_40, Epoch 5, Test Accuracy: 55.00%
subject_40, Epoch 6, Test Accuracy: 55.83%
subject_40, Epoch 7, Test Accuracy: 56.67%
subject_40, Epoch 8, Test Accuracy: 54.17%
subject_40, Epoch 9, Test Accuracy: 55.00%
subject_40, Epoch 10, Test Accuracy: 55.83%
subject_40, Epoch 11, Test Accuracy: 53.33%
subject_40, Epoch 12, Test Accuracy: 55.00%
subject_40, Epoch 13, Test Accuracy: 55.83%
subject_40, Epoch 14, Test Accuracy: 55.00%
subject_40, Epoch 15, Test Accuracy: 55.83%
subject_41, Epoch 1, Test Accuracy: 25.00%
subject_41, Epoch 2, Test Accuracy: 47.50%
subject_41, Epoch 3, Test Accuracy: 40.83%
subject_41, Epoch 4, Test Accuracy: 45.00%
subject_41, Epoch 5, Test Accuracy: 44.17%
subject_41, Epoch 6, Test Accuracy: 45.83%
subject_41, Epoch 7, Test Accuracy: 42.50%
subject_41, Epoch 8, Test Accuracy: 44.17%
subject_41, Epoch 9, Test Accuracy: 45.83%
subject_41, Epoch 10, Test Accuracy: 46.67%
subject_41, Epoch 1, Test Accuracy: 43.33%
subject_41, Epoch 2, Test Accuracy: 44.17%
subject_41, Epoch 3, Test Accuracy: 47.50%
subject_41, Epoch 4, Test Accuracy: 49.17%
subject_41, Epoch 5, Test Accuracy: 45.83%
subject_41, Epoch 6, Test Accuracy: 50.00%
subject_41, Epoch 7, Test Accuracy: 47.50%
subject_41, Epoch 8, Test Accuracy: 48.33%
subject_41, Epoch 9, Test Accuracy: 48.33%
subject_41, Epoch 10, Test Accuracy: 50.00%
subject_41, Epoch 11, Test Accuracy: 48.33%
subject_41, Epoch 12, Test Accuracy: 48.33%
subject_41, Epoch 13, Test Accuracy: 48.33%
subject_41, Epoch 14, Test Accuracy: 47.50%
subject_41, Epoch 15, Test Accuracy: 49.17%
subject_42, Epoch 1, Test Accuracy: 25.00%
subject_42, Epoch 2, Test Accuracy: 31.67%
subject_42, Epoch 3, Test Accuracy: 33.33%
subject_42, Epoch 4, Test Accuracy: 36.67%
subject_42, Epoch 5, Test Accuracy: 33.33%
subject_42, Epoch 6, Test Accuracy: 30.83%
subject_42, Epoch 7, Test Accuracy: 38.33%
subject_42, Epoch 8, Test Accuracy: 38.33%
subject_42, Epoch 9, Test Accuracy: 38.33%
subject_42, Epoch 10, Test Accuracy: 40.83%
subject_42, Epoch 1, Test Accuracy: 39.17%
subject_42, Epoch 2, Test Accuracy: 45.83%
subject_42, Epoch 3, Test Accuracy: 46.67%
subject_42, Epoch 4, Test Accuracy: 55.00%
subject_42, Epoch 5, Test Accuracy: 50.00%
subject_42, Epoch 6, Test Accuracy: 50.83%
subject_42, Epoch 7, Test Accuracy: 55.83%
subject_42, Epoch 8, Test Accuracy: 55.00%
subject_42, Epoch 9, Test Accuracy: 54.17%
subject_42, Epoch 10, Test Accuracy: 54.17%
subject_42, Epoch 11, Test Accuracy: 54.17%
subject_42, Epoch 12, Test Accuracy: 55.83%
subject_42, Epoch 13, Test Accuracy: 56.67%
subject_42, Epoch 14, Test Accuracy: 54.17%
subject_42, Epoch 15, Test Accuracy: 54.17%
